Sulieman Benn,West Indies,0,0,0,0,0,0,0,0,0,238,184,0
Kemar Roach,West Indies,0,0,0,0,0,0,0,0,0,195,150,0
Dwayne Bravo,West Indies,0,0,0,0,0,0,0,0,361,12,0,0
Darren Sammy,West Indies,0,0,0,0,0,0,0,0,0,206,172,0
Kieron Pollard,West Indies,0,0,0,0,0,0,0,0,20,157,0,0
Devon Smith,West Indies,0,0,0,0,0,0,0,0,0,5,0,0
Jesse Ryder,New Zealand,0,0,0,0,0,0,0,0,0,81,0,0
James Franklin,New Zealand,0,0,0,0,0,0,0,0,331,79,0,0
Boyd Rankin,Ireland,0,0,0,0,0,0,0,0,324,315,0,0
Trent Johnston,Ireland,0,0,0,0,0,0,0,0,258,240,0,0
John Mooney,Ireland,0,0,0,0,0,0,0,0,36,259,285,0
Andre Botha,Ireland,0,0,0,0,0,0,0,0,181,88,0,0
George Dockrell,Ireland,0,0,0,0,0,0,0,0,0,207,288,0
Paul Stirling,Ireland,0,0,0,0,0,0,0,0,0,208,195,0
Kevin O'Brien,Ireland,0,0,0,0,0,0,0,0,100,115,408,0
Mohammad Ashraful,Bangladesh,0,0,0,0,0,0,0,33,7,53,0,0
Angelo Mathews,Sri Lanka,0,0,0,0,0,0,0,0,0,171,207,0
Rangana Herath,Sri Lanka,0,0,0,0,0,0,0,0,0,124,156,0
Ajmal Shahzad,England,0,0,0,0,0,0,0,0,0,96,0,0
Michael Yardy,England,0,0,0,0,0,0,0,0,0,159,0,0
Piyush Chawla,India,0,0,0,0,0,0,0,0,0,174,0,0
Gregory Lamb,Zimbabwe,0,0,0,0,0,0,0,0,0,163,0,0
Nikita Miller,West Indies,0,0,0,0,0,0,0,0,0,63,48,0
Chamara Silva,Sri Lanka,0,0,0,0,0,0,0,0,0,12,0,0
Peter Ongondo,Kenya,0,0,0,0,0,0,0,226,146,81,0,0
Alex Cusack,Ireland,0,0,0,0,0,0,0,0,0,108,172,0
Tyson Gordon,Canada,0,0,0,0,0,0,0,0,0,1,0,0
Saeed Ajmal,Pakistan,0,0,0,0,0,0,0,0,0,93,0,0
Kyle Mills,New Zealand,0,0,0,0,0,0,0,32,0,74,0,0
Scott Styris,New Zealand,0,0,0,0,0,0,0,183,242,127,0,0
Tinashe Panyangara,Zimbabwe,0,0,0,0,0,0,0,0,0,93,392,0
Faf du Plessis,South Africa,0,0,0,0,0,0,0,0,0,38,47,0
Andrew White,Ireland,0,0,0,0,0,0,0,0,89,23,0,0
Parth Desai,Canada,0,0,0,0,0,0,0,0,0,20,0,0
James Ngoche,Kenya,0,0,0,0,0,0,0,0,0,150,0,0
Ashish Nehra,India,0,0,0,0,0,0,0,289,0,120,0,0
Peter Borren,Netherlands,0,0,0,0,0,0,0,0,141,99,0,0
Bradley Kruger,Netherlands,0,0,0,0,0,0,0,0,0,23,0,0
Ravinda Bopara,England,0,0,0,0,0,0,0,0,56,63,31,0
Kane Williamson,New Zealand,0,0,0,0,0,0,0,0,0,30,12,0
Michael Clarke,Australia,0,0,0,0,0,0,0,0,96,40,14,0
Suhrawadi Shuvo,Bangladesh,0,0,0,0,0,0,0,0,0,33,0,0
Adeel Raja,Netherlands,0,0,0,0,0,0,0,123,61,75,0,0
Shingirai Masakadza,Zimbabwe,0,0,0,0,0,0,0,0,0,44,0,0
Hiral Patel,Canada,0,0,0,0,0,0,0,0,0,19,0,0
Devendra Bishoo,West Indies,0,0,0,0,0,0,0,0,0,106,0,0
Christopher Tremlett,England,0,0,0,0,0,0,0,0,0,85,0,0
James Tredwell,England,0,0,0,0,0,0,0,0,0,86,25,0
