Kevin Pietersen,England,0,0,0,0,0,0,0,0,36,17,0,0
Jonathan Trott,England,0,0,0,0,0,0,0,0,0,28,0,0
Ian Bell,England,0,0,0,0,0,0,0,0,19,16,27,0
Paul Collingwood,England,0,0,0,0,0,0,0,10,24,3,0,0
Ravinda Bopara,England,0,0,0,0,0,0,0,0,18,7,0,0
Matthew Prior,England,0,0,0,0,0,0,0,0,0,9,0,0
Timothy Bresnan,England,0,0,0,0,0,0,0,0,0,2,0,0
Stuart Broad,England,0,0,0,0,0,0,0,0,0,0,0,0
Graeme Swann,England,0,0,0,0,0,0,0,0,0,7,0,0
James Anderson,England,0,0,0,0,0,0,0,0,0,0,1,0
Ahmed Shehzad,Pakistan,0,0,0,0,0,0,0,0,0,7,24,0
Kamran Akmal,Pakistan,0,0,0,0,0,0,0,0,6,28,0,0
Younis Khan,Pakistan,0,0,0,0,0,0,0,4,3,11,5,0
Misbah-ul-Haq,Pakistan,0,0,0,0,0,0,0,0,0,13,25,0
Umar Akmal,Pakistan,0,0,0,0,0,0,0,0,0,21,17,0
Shahid Afridi,Pakistan,0,0,0,0,0,0,8,2,1,9,10,0
Abdul Razzaq,Pakistan,0,0,0,0,0,0,12,10,0,13,0,0
Abdur Rehman,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Umar Gul,Pakistan,0,0,0,0,0,0,0,0,2,3,0,0
Shoaib Akhtar,Pakistan,0,0,0,0,0,0,0,5,0,0,0,0
Tanmay Mishra,Kenya,0,0,0,0,0,0,0,0,3,13,0,0
Shem Ngoche,Kenya,0,0,0,0,0,0,0,0,0,0,0,0
Devon Smith,West Indies,0,0,0,0,0,0,0,0,10,32,0,0
Ramnaresh Sarwan,West Indies,0,0,0,0,0,0,0,23,32,16,0,0
Shivnarine Chanderpaul,West Indies,0,0,0,0,0,22,14,16,23,4,0,0
Dwayne Bravo,West Indies,0,0,0,0,0,0,0,0,10,1,0,0
Devon Thomas,West Indies,0,0,0,0,0,0,0,0,0,3,0,0
Kieron Pollard,West Indies,0,0,0,0,0,0,0,0,1,14,0,0
Darren Sammy,West Indies,0,0,0,0,0,0,0,0,0,4,17,0
Sulieman Benn,West Indies,0,0,0,0,0,0,0,0,0,1,2,0
Kemar Roach,West Indies,0,0,0,0,0,0,0,0,0,2,0,0
Graeme Smith,South Africa,0,0,0,0,0,0,0,16,55,13,0,0
Jacques Kallis,South Africa,0,0,0,0,0,3,18,4,43,18,0,0
A B de Villiers,South Africa,0,0,0,0,0,0,0,0,47,31,43,0
Johan Botha,South Africa,0,0,0,0,0,0,0,0,0,5,0,0
Robin Peterson,South Africa,0,0,0,0,0,0,0,0,2,6,0,0
Morne Morkel,South Africa,0,0,0,0,0,0,0,0,0,0,1,0
Dale Steyn,South Africa,0,0,0,0,0,0,0,0,0,4,3,0
Jamie How,New Zealand,0,0,0,0,0,0,0,0,0,1,0,0
Mohammad Ashraful,Bangladesh,0,0,0,0,0,0,0,7,27,2,0,0
William Porterfield,Ireland,0,0,0,0,0,0,0,0,7,21,22,0
